order_book_id,symbol,abbrev_symbol,round_lot,sector_code,sector_code_name,industry_code,industry_name,listed_date,issue_price,de_listed_date,type,exchange,board_type,status,special_type,trading_hours,market_tplus
000543.XSHE,皖能电力,WNDL,100,Utilities,公用事业,D44,电力、热力生产和供应业,1993-12-20,2.5,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000544.XSHE,中原环保,ZYHB,100,Utilities,公用事业,D46,水的生产和供应业,1993-12-08,3.5,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000545.XSHE,金浦钛业,JPTY,100,Materials,原材料,C26,化学原料和化学制品制造业,1993-12-15,5.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000546.XSHE,金圆股份,JYGF,100,Materials,原材料,N77,生态保护和环境治理业,1993-12-15,4.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000547.XSHE,航天发展,HTFZ,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,1993-11-30,2.38,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000548.XSHE,湖南投资,HNTZ,100,Industrials,工业,G54,道路运输业,1993-12-20,2.88,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000550.XSHE,江铃汽车,JLQC,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,1993-12-01,3.6,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000551.XSHE,创元科技,CYKJ,100,Industrials,工业,S90,综合,1994-01-06,4.6,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000552.XSHE,甘肃能化,GSNH,100,Energy,能源,B06,煤炭开采和洗选业,1994-01-06,3.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000553.XSHE,安道麦A,ADMA,100,Materials,原材料,C26,化学原料和化学制品制造业,1993-12-03,3.1,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000554.XSHE,泰山石油,TSSY,100,Energy,能源,F51,批发业,1993-12-15,5.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000555.XSHE,神州信息,SZXX,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,1994-04-08,3.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000557.XSHE,西部创业,XBCY,100,Industrials,工业,G53,铁路运输业,1994-06-17,3.98,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000558.XSHE,莱茵体育,LYTY,100,RealEstate,房地产,K70,房地产业,1994-05-09,3.68,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000559.XSHE,万向钱潮,WXQC,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,1994-01-10,3.8,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000560.XSHE,我爱我家,WAWJ,100,RealEstate,房地产,K70,房地产业,1994-02-02,3.96,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000561.XSHE,烽火电子,FHDZ,100,Industrials,工业,C39,计算机、通信和其他电子设备制造业,1994-05-09,4.55,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000563.XSHE,陕国投A,SGTA,100,Financials,金融,J69,其他金融业,1994-01-10,2.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000564.XSHE,ST大集,STDJ,100,ConsumerDiscretionary,非必须消费品,F52,零售业,1994-01-10,2.5,0000-00-00,CS,XSHE,MainBoard,Active,Other,"09:31-11:30,13:01-15:00",1
000565.XSHE,渝三峡A,YSXA,100,Materials,原材料,C26,化学原料和化学制品制造业,1994-04-08,3.7,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000566.XSHE,海南海药,HNHY,100,HealthCare,医疗保健,C27,医药制造业,1994-05-25,5.8,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000567.XSHE,海德股份,HDGF,100,RealEstate,房地产,J69,其他金融业,1994-05-25,5.95,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000568.XSHE,泸州老窖,LZLJ,100,ConsumerStaples,必需消费品,C15,酒、饮料和精制茶制造业,1994-05-09,5.83,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000570.XSHE,苏常柴A,SCCA,100,Industrials,工业,C34,通用设备制造业,1994-07-01,3.9,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000571.XSHE,新大洲A,XDZA,100,Energy,能源,S90,综合,1994-05-25,6.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000572.XSHE,海马汽车,HMQC,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,1994-08-08,6.68,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000573.XSHE,粤宏远A,YHYA,100,RealEstate,房地产,K70,房地产业,1994-08-15,6.38,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000576.XSHE,甘化科工,GHKG,100,Industrials,工业,C35,专用设备制造业,1994-09-07,6.3,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000581.XSHE,威孚高科,WFGK,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,1998-09-24,4.88,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000582.XSHE,北部湾港,BBWG,100,Industrials,工业,G55,水上运输业,1995-11-02,1.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000584.XSHE,ST工智,STGZ,100,Materials,原材料,C35,专用设备制造业,1995-11-28,3.5,0000-00-00,CS,XSHE,MainBoard,Active,ST,"09:31-11:30,13:01-15:00",1
000585.XSHE,东电退,DDT,100,Unknown,未知,Unknown,未知,1995-12-13,5.2,2022-05-24,CS,XSHE,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
000586.XSHE,汇源通信,HYTX,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,1995-12-20,200.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000587.XSHE,*ST金洲,*STJZ,100,Unknown,未知,Unknown,未知,1996-04-25,1.0,2023-04-03,CS,XSHE,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
000589.XSHE,贵州轮胎,GZLT,100,ConsumerDiscretionary,非必须消费品,C29,橡胶和塑料制品业,1996-03-08,4.5,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000590.XSHE,启迪药业,QDYY,100,HealthCare,医疗保健,C27,医药制造业,1996-01-19,6.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000591.XSHE,太阳能,TYN,100,Utilities,公用事业,D44,电力、热力生产和供应业,1996-02-08,1.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000592.XSHE,平潭发展,PTFZ,100,Materials,原材料,A02,林业,1996-03-27,4.33,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000593.XSHE,德龙汇能,DLHN,100,Utilities,公用事业,D45,燃气生产和供应业,1996-03-12,2.5,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000595.XSHE,宝塔实业,BTSY,100,Industrials,工业,C34,通用设备制造业,1996-04-19,4.15,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000596.XSHE,古井贡酒,GJGJ,100,ConsumerStaples,必需消费品,C15,酒、饮料和精制茶制造业,1996-09-27,8.48,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000597.XSHE,东北制药,DBZY,100,HealthCare,医疗保健,C27,医药制造业,1996-05-23,6.68,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000598.XSHE,兴蓉环境,XRHJ,100,Utilities,公用事业,D46,水的生产和供应业,1996-05-29,5.9,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000599.XSHE,青岛双星,QDSX,100,ConsumerDiscretionary,非必须消费品,C29,橡胶和塑料制品业,1996-04-30,4.9,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000600.XSHE,建投能源,JTNY,100,Utilities,公用事业,D44,电力、热力生产和供应业,1996-06-06,5.3,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000601.XSHE,韶能股份,SNGF,100,Utilities,公用事业,D44,电力、热力生产和供应业,1996-08-30,8.6,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000603.XSHE,盛达资源,SDZY,100,Materials,原材料,B09,有色金属矿采选业,1996-08-23,7.38,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000605.XSHE,渤海股份,BHGF,100,Utilities,公用事业,D46,水的生产和供应业,1996-09-13,4.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000606.XSHE,顺利退,SLT,100,Unknown,未知,Unknown,未知,1996-10-04,4.3,2023-07-06,CS,XSHE,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
000607.XSHE,华媒控股,HMKG,100,TelecommunicationServices,电信服务,R85,新闻和出版业,1996-08-30,4.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000608.XSHE,阳光股份,YGGF,100,RealEstate,房地产,K70,房地产业,1996-09-19,4.1,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000609.XSHE,中迪投资,ZDTZ,100,RealEstate,房地产,S90,综合,1996-10-10,7.5,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000610.XSHE,西安旅游,XALY,100,ConsumerDiscretionary,非必须消费品,N78,公共设施管理业,1996-09-26,3.8,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000611.XSHE,天首退,TST,100,Unknown,未知,Unknown,未知,1996-10-08,6.48,2022-06-28,CS,XSHE,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
000612.XSHE,焦作万方,JZWF,100,Materials,原材料,C32,有色金属冶炼和压延加工业,1996-09-26,6.8,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000613.XSHE,东海A退,DHAT,100,Unknown,未知,Unknown,未知,1997-01-28,3.2,2022-06-29,CS,XSHE,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
000615.XSHE,*ST美谷,*STMG,100,RealEstate,房地产,K70,房地产业,1996-10-16,7.8,0000-00-00,CS,XSHE,MainBoard,Active,StarST,"09:31-11:30,13:01-15:00",1
000616.XSHE,*ST海投,*STHT,100,Unknown,未知,Unknown,未知,1996-11-08,5.0,2023-08-23,CS,XSHE,MainBoard,Delisted,StarST,"09:31-11:30,13:01-15:00",1
000617.XSHE,中油资本,ZYZB,100,Financials,金融,J67,资本市场服务,1996-10-22,4.18,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000619.XSHE,海螺新材,HLXC,100,Industrials,工业,C29,橡胶和塑料制品业,1996-10-23,5.88,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000620.XSHE,*ST新联,*STXL,100,RealEstate,房地产,K70,房地产业,1996-10-29,5.18,0000-00-00,CS,XSHE,MainBoard,Active,Other,"09:31-11:30,13:01-15:00",1
000622.XSHE,恒立实业,HLSY,100,ConsumerDiscretionary,非必须消费品,C35,专用设备制造业,1996-11-07,5.98,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000623.XSHE,吉林敖东,JLAD,100,HealthCare,医疗保健,C27,医药制造业,1996-10-28,7.2,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000625.XSHE,长安汽车,CAQC,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,1997-06-10,6.36,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000626.XSHE,远大控股,YDKG,100,Industrials,工业,F51,批发业,1996-11-28,3.88,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000627.XSHE,天茂集团,TMJT,100,Financials,金融,J68,保险业,1996-11-12,9.3,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000628.XSHE,高新发展,GXFZ,100,ConsumerDiscretionary,非必须消费品,E47,房屋建筑业,1996-11-18,9.38,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000629.XSHE,钒钛股份,FTGF,100,Materials,原材料,C32,有色金属冶炼和压延加工业,1996-11-15,3.7,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000630.XSHE,铜陵有色,TLYS,100,Materials,原材料,C32,有色金属冶炼和压延加工业,1996-11-20,5.25,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000631.XSHE,顺发恒业,SFHY,100,RealEstate,房地产,K70,房地产业,1996-11-22,6.98,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000632.XSHE,三木集团,SMJT,100,Industrials,工业,F51,批发业,1996-11-21,5.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000633.XSHE,合金投资,HJTZ,100,Materials,原材料,C32,有色金属冶炼和压延加工业,1996-11-12,1.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000635.XSHE,英力特,YLT,100,Materials,原材料,C26,化学原料和化学制品制造业,1996-11-20,4.5,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000636.XSHE,风华高科,FHGK,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,1996-11-29,8.5,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000637.XSHE,ST实华,STSH,100,Energy,能源,C25,石油加工、炼焦和核燃料加工业,1996-11-14,1.21,0000-00-00,CS,XSHE,MainBoard,Active,ST,"09:31-11:30,13:01-15:00",1
000638.XSHE,万方发展,WFFZ,100,Industrials,工业,I65,软件和信息技术服务业,1996-11-26,8.38,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000639.XSHE,西王食品,XWSP,100,ConsumerStaples,必需消费品,C13,农副食品加工业,1996-11-26,1.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000650.XSHE,仁和药业,RHYY,100,HealthCare,医疗保健,C27,医药制造业,1996-12-10,6.26,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000651.XSHE,格力电器,GLDQ,100,ConsumerDiscretionary,非必须消费品,C38,电气机械和器材制造业,1996-11-18,2.5,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000652.XSHE,泰达股份,TDGF,100,Industrials,工业,F51,批发业,1996-11-28,2.8,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000655.XSHE,金岭矿业,JLKY,100,Materials,原材料,B08,黑色金属矿采选业,1996-11-28,1.6,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000656.XSHE,金科股份,JKGF,100,RealEstate,房地产,K70,房地产业,1996-11-28,100.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000657.XSHE,中钨高新,ZWGX,100,Materials,原材料,C32,有色金属冶炼和压延加工业,1996-12-05,4.85,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000659.XSHE,珠海中富,ZHZF,100,Materials,原材料,C29,橡胶和塑料制品业,1996-12-03,2.6,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000661.XSHE,长春高新,CCGX,100,HealthCare,医疗保健,C27,医药制造业,1996-12-18,8.8,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000662.XSHE,天夏退,TXT,100,Unknown,未知,Unknown,未知,1996-12-16,4.68,2021-04-12,CS,XSHE,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
000663.XSHE,永安林业,YALY,100,ConsumerDiscretionary,非必须消费品,C21,家具制造业,1996-12-06,5.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000665.XSHE,湖北广电,HBGD,100,TelecommunicationServices,电信服务,R86,广播、电视、电影和影视录音制作业,1996-12-10,1.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000666.XSHE,经纬纺机,JWFJ,100,Unknown,未知,Unknown,未知,1996-12-10,4.5,2023-10-26,CS,XSHE,MainBoard,Delisted,Normal,"09:31-11:30,13:01-15:00",1
000667.XSHE,ST美置,STMZ,100,Unknown,未知,Unknown,未知,1996-12-05,1.0,2023-07-14,CS,XSHE,MainBoard,Delisted,ST,"09:31-11:30,13:01-15:00",1
000668.XSHE,荣丰控股,RFKG,100,RealEstate,房地产,K70,房地产业,1996-12-10,100.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000669.XSHE,ST金鸿,STJH,100,Utilities,公用事业,D45,燃气生产和供应业,1996-12-10,4.6,0000-00-00,CS,XSHE,MainBoard,Active,Other,"09:31-11:30,13:01-15:00",1
000670.XSHE,盈方微,YFW,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,1996-12-17,1.5,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000671.XSHE,ST阳光城,STYGC,100,Unknown,未知,Unknown,未知,1996-12-18,1.0,2023-08-16,CS,XSHE,MainBoard,Delisted,ST,"09:31-11:30,13:01-15:00",1
000672.XSHE,上峰水泥,SFSN,100,Materials,原材料,C30,非金属矿物制品业,1996-12-18,1.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000673.XSHE,当代退,DDT,100,Unknown,未知,Unknown,未知,1997-01-24,7.15,2022-07-04,CS,XSHE,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
000676.XSHE,智度股份,ZDGF,100,InformationTechnology,信息技术,I64,互联网和相关服务,1996-12-24,5.2,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000677.XSHE,恒天海龙,HTHL,100,Materials,原材料,C28,化学纤维制造业,1996-12-26,100.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000678.XSHE,襄阳轴承,XYZC,100,ConsumerDiscretionary,非必须消费品,C34,通用设备制造业,1997-01-06,11.18,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000679.XSHE,大连友谊,DLYY,100,RealEstate,房地产,F52,零售业,1997-01-24,9.8,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000680.XSHE,山推股份,STGF,100,Industrials,工业,C35,专用设备制造业,1997-01-22,4.28,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000681.XSHE,视觉中国,SJZG,100,ConsumerDiscretionary,非必须消费品,R87,文化艺术业,1997-01-21,5.3,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000682.XSHE,东方电子,DFDZ,100,Industrials,工业,I65,软件和信息技术服务业,1997-01-21,7.88,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000683.XSHE,远兴能源,YXNY,100,Materials,原材料,C26,化学原料和化学制品制造业,1997-01-31,5.11,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000685.XSHE,中山公用,ZSGY,100,Utilities,公用事业,D46,水的生产和供应业,1997-01-23,6.74,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000686.XSHE,东北证券,DBZQ,100,Financials,金融,J67,资本市场服务,1997-02-27,6.38,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000687.XSHE,华讯退,HXT,100,Unknown,未知,Unknown,未知,1997-02-21,6.3,2022-06-17,CS,XSHE,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
000688.XSHE,国城矿业,GCKY,100,Materials,原材料,B09,有色金属矿采选业,1997-01-20,4.94,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000690.XSHE,宝新能源,BXNY,100,Utilities,公用事业,D44,电力、热力生产和供应业,1997-01-28,7.08,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000691.XSHE,亚太实业,YTSY,100,HealthCare,医疗保健,C26,化学原料和化学制品制造业,1997-02-28,6.15,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000692.XSHE,*ST惠天,*STHT,100,Utilities,公用事业,D44,电力、热力生产和供应业,1997-02-27,12.13,0000-00-00,CS,XSHE,MainBoard,Active,StarST,"09:31-11:30,13:01-15:00",1
000693.XSHE,华泽退,HZT,100,Unknown,未知,Unknown,未知,1997-02-26,1.25,2019-07-09,CS,XSHE,MainBoard,Delisted,Other,"09:31-11:30,13:01-15:00",1
000695.XSHE,滨海能源,BHNY,100,Industrials,工业,C23,印刷和记录媒介复制业,1997-02-18,2.2,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000697.XSHE,*ST炼石,*STLS,100,Industrials,工业,C37,铁路、船舶、航空航天和其他运输设备制造业,1997-03-25,5.95,0000-00-00,CS,XSHE,MainBoard,Active,StarST,"09:31-11:30,13:01-15:00",1
000698.XSHE,沈阳化工,SYHG,100,Energy,能源,C25,石油加工、炼焦和核燃料加工业,1997-02-20,6.4,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000700.XSHE,模塑科技,MSKJ,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,1997-02-28,100.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000701.XSHE,厦门信达,XMXD,100,Industrials,工业,F51,批发业,1997-02-26,4.07,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000702.XSHE,正虹科技,ZHKJ,100,ConsumerStaples,必需消费品,C13,农副食品加工业,1997-03-18,7.06,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000703.XSHE,恒逸石化,HYSH,100,Materials,原材料,C28,化学纤维制造业,1997-03-28,1.0,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000705.XSHE,浙江震元,ZJZY,100,ConsumerStaples,必需消费品,F51,批发业,1997-04-10,4.45,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000707.XSHE,双环科技,SHKJ,100,Materials,原材料,C26,化学原料和化学制品制造业,1997-04-15,7.6,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000708.XSHE,中信特钢,ZXTG,100,Materials,原材料,C31,黑色金属冶炼和压延加工业,1997-03-26,8.7,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000709.XSHE,河钢股份,HGGF,100,Materials,原材料,C31,黑色金属冶炼和压延加工业,1997-04-16,9.22,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000710.XSHE,贝瑞基因,BRJY,100,ConsumerDiscretionary,非必须消费品,M74,专业技术服务业,1997-04-22,5.1,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
000711.XSHE,*ST京蓝,*STJL,100,Industrials,工业,E48,土木工程建筑业,1997-04-11,4.09,0000-00-00,CS,XSHE,MainBoard,Active,Other,"09:31-11:30,13:01-15:00",1
000712.XSHE,锦龙股份,JLGF,100,Financials,金融,J67,资本市场服务,1997-04-15,7.28,0000-00-00,CS,XSHE,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
